id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
261a2b64-84c8-4f62-aab8-f89183729d9f,Bhavana Malhotra,bhavana_malhotra_82,bhavana.malhotra@b2b2h.com,College of Engineering Guindy,CEG,"Chennai, Tamil Nadu",Civil Engineering,3rd Year,IN_TEAM,"Interested in Synthetic Biology, MedTech, and Robotics. Active hackathon builder.","[""BIM (Building Information Modeling)"", ""AutoCAD Civil 3D"", ""Structural Analysis"", ""SAP2000"", ""Rapid Prototyping"", ""Problem Solving""]","[""Synthetic Biology"", ""MedTech"", ""Robotics"", ""SpaceTech"", ""Automation""]","[""Web"", ""CleanTech"", ""AI/ML"", ""Civil""]","[{""name"": ""Prefabricated Modular Housing BIM Model"", ""desc"": ""Fully parametric building information model for rapid disaster shelter deployment."", ""tech"": [""Revit"", ""BIM (Building Information Modeling)"", ""SAP2000""], ""role"": ""Structural Engineer""}, {""name"": ""Sustainable Campus Stormwater Network"", ""desc"": ""Hydrological runoff model and underground retention reservoir plan."", ""tech"": [""AutoCAD Civil 3D"", ""GIS"", ""Hydrology""], ""role"": ""Structural Engineer""}, {""name"": ""Seismic Resilient High-Rise Frame"", ""desc"": ""30-story structural concrete core modeled under dynamic earthquake loading."", ""tech"": [""ETABS"", ""STAAD Pro"", ""Structural Analysis""], ""role"": ""Structural Engineer""}]",3,1,"{""repos"": 23, ""commits"": 246, ""stars"": 17, ""followers"": 25, ""following"": 42}",83
31af78ed-9dda-4632-a904-96cb721a1963,Sanjeev Singhania,sanjeev_singhania_52,sanjeev.singhania@b2b2h.com,Madras Institute of Technology,MIT Chennai,"Chennai, Tamil Nadu",Mechatronics,2nd Year,LOOKING_FOR_TEAM,Mechatronics student at MIT Chennai passionate about Wearable Tech and Hydrology.,"[""SolidWorks"", ""Embedded C"", ""MATLAB"", ""PLC"", ""Automation"", ""Ideation"", ""Problem Solving""]","[""Wearable Tech"", ""Hydrology"", ""Artificial Intelligence""]","[""Logistics"", ""Biotech"", ""Mechanical"", ""Web""]","[{""name"": ""Quadruped Bio-Inspired Leg Actuator"", ""desc"": ""Custom torque-dense actuator module built for mobile legged platforms."", ""tech"": [""Embedded C"", ""MATLAB"", ""SolidWorks"", ""PCB Design""], ""role"": ""Mechatronics Engineer""}, {""name"": ""Autonomous Sorting Robotic Arm"", ""desc"": ""5-DOF robotic manipulator sorting warehouse items via computer vision."", ""tech"": [""ROS2"", ""Arduino"", ""SolidWorks"", ""OpenCV""], ""role"": ""Mechatronics Engineer""}]",3,0,"{""repos"": 22, ""commits"": 407, ""stars"": 31, ""followers"": 58, ""following"": 8}",98
d0813615-73e8-428e-a989-f63bf8f97a8d,Priyanka Agarwal,priyanka_agarwal_99,priyanka.agarwal@b2b2h.com,Amrita Vishwa Vidyapeetham,Amrita,"Coimbatore, Tamil Nadu",Mechatronics,4th Year,LOOKING_FOR_TEAM,Building sustainable and scalable solutions in Manufacturing. 4th Year at Amrita.,"[""Automation"", ""Sensors"", ""Raspberry Pi"", ""Presentation""]","[""Manufacturing"", ""ClimateTech"", ""Sustainable Materials""]","[""Healthcare"", ""Design""]","[{""name"": ""Quadruped Bio-Inspired Leg Actuator"", ""desc"": ""Custom torque-dense actuator module built for mobile legged platforms."", ""tech"": [""Embedded C"", ""MATLAB"", ""SolidWorks"", ""PCB Design""], ""role"": ""Mechatronics Engineer""}, {""name"": ""Automated CNC Tool Ingestion Loader"", ""desc"": ""Pneumatic pick-and-place gantry with encoder feedback."", ""tech"": [""PLC"", ""Mechatronics Design"", ""Sensors""], ""role"": ""Mechatronics Engineer""}, {""name"": ""Autonomous Sorting Robotic Arm"", ""desc"": ""5-DOF robotic manipulator sorting warehouse items via computer vision."", ""tech"": [""ROS2"", ""Arduino"", ""SolidWorks"", ""OpenCV""], ""role"": ""Mechatronics Engineer""}]",3,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",87
ce5c719e-0eba-4ee2-9b14-0345a49fc6d3,Sourav Subramanian,sourav_subramanian_28,sourav.subramanian@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Mechatronics,2nd Year,OPEN_TO_INVITES,"Interested in Automation, Assistive Tech, and Cybersecurity. Active hackathon builder.","[""Arduino"", ""ROS2"", ""PLC"", ""Embedded C"", ""Automation"", ""Simulink"", ""MATLAB"", ""ROS"", ""Sensors"", ""SolidWorks"", ""Raspberry Pi"", ""Rapid Prototyping""]","[""Automation"", ""Assistive Tech"", ""Cybersecurity"", ""Autonomous Systems"", ""Green Building"", ""Bioinformatics""]","[""Healthcare"", ""Design"", ""AI/ML""]","[{""name"": ""Autonomous Sorting Robotic Arm"", ""desc"": ""5-DOF robotic manipulator sorting warehouse items via computer vision."", ""tech"": [""ROS2"", ""Arduino"", ""SolidWorks"", ""OpenCV""], ""role"": ""Mechatronics Engineer""}, {""name"": ""Automated CNC Tool Ingestion Loader"", ""desc"": ""Pneumatic pick-and-place gantry with encoder feedback."", ""tech"": [""PLC"", ""Mechatronics Design"", ""Sensors""], ""role"": ""Mechatronics Engineer""}, {""name"": ""Quadruped Bio-Inspired Leg Actuator"", ""desc"": ""Custom torque-dense actuator module built for mobile legged platforms."", ""tech"": [""Embedded C"", ""MATLAB"", ""SolidWorks"", ""PCB Design""], ""role"": ""Mechatronics Engineer""}]",3,2,"{""repos"": 13, ""commits"": 71, ""stars"": 28, ""followers"": 14, ""following"": 38}",72
c04f993f-4455-4dc5-80f8-c549868d0354,Archana Mahajan,archana_mahajan_70,archana.mahajan@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Robotics,1st Year,LOOKING_FOR_MEMBERS,Robotics student at Anna University passionate about Social Impact and Cloud Computing.,"[""Motion Planning"", ""ROS2"", ""OpenCV"", ""SLAM"", ""Gazebo"", ""Autonomous Navigation"", ""Python"", ""ROS"", ""Robotics Kinematics"", ""Team Leadership""]","[""Social Impact"", ""Cloud Computing"", ""Logistics""]","[""AI/ML"", ""Agritech""]",[],3,2,"{""repos"": 14, ""commits"": 240, ""stars"": 9, ""followers"": 33, ""following"": 38}",75
cd66922d-c11d-445c-8359-6d83c64885f1,Sandeep Trivedi,sandeep_trivedi_32,sandeep.trivedi@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Robotics,3rd Year,OFFLINE,Building sustainable and scalable solutions in Remote Sensing. 3rd Year at CIT.,"[""Sensor Fusion"", ""Python"", ""Robotics Kinematics"", ""Gazebo"", ""ROS2"", ""Motion Planning"", ""Autonomous Navigation"", ""OpenCV"", ""SLAM"", ""Rapid Prototyping""]","[""Remote Sensing"", ""Supply Chain"", ""MedTech"", ""Green Mobility"", ""Logistics""]","[""Civil"", ""Design""]","[{""name"": ""Autonomous Warehouse AM Rover"", ""desc"": ""Differential drive robot executing SLAM mapping and dynamic obstacle avoidance."", ""tech"": [""ROS"", ""ROS2"", ""Gazebo"", ""Python"", ""SLAM""], ""role"": ""Robotics Engineer""}, {""name"": ""Visual Inertial Drone Odometry"", ""desc"": ""Monocular camera and IMU sensor fusion suite for GPS-denied environments."", ""tech"": [""C++"", ""OpenCV"", ""Autonomous Navigation"", ""Sensor Fusion""], ""role"": ""Robotics Engineer""}, {""name"": ""Subterranean Inspection Crawler"", ""desc"": ""Rugged tracked platform exploring hazardous pipes autonomously."", ""tech"": [""ROS2"", ""Motion Planning"", ""Gazebo""], ""role"": ""Robotics Engineer""}]",4,0,"{""repos"": 21, ""commits"": 203, ""stars"": 36, ""followers"": 39, ""following"": 49}",97
8adc503c-cbb2-41a7-bd6f-2bcec950aea0,Megha Bhatia,megha_bhatia_97,megha.bhatia@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Robotics,1st Year,OFFLINE,"Interested in IoT, Precision Agriculture, and Nanotechnology. Active hackathon builder.","[""C++"", ""Python"", ""OpenCV"", ""Sensor Fusion"", ""Autonomous Navigation"", ""ROS2"", ""Motion Planning"", ""Gazebo"", ""Robotics Kinematics"", ""ROS"", ""Communication""]","[""IoT"", ""Precision Agriculture"", ""Nanotechnology"", ""Electric Vehicles"", ""SpaceTech"", ""E-Commerce""]","[""Mechanical"", ""Cybersecurity"", ""Robotics""]","[{""name"": ""Visual Inertial Drone Odometry"", ""desc"": ""Monocular camera and IMU sensor fusion suite for GPS-denied environments."", ""tech"": [""C++"", ""OpenCV"", ""Autonomous Navigation"", ""Sensor Fusion""], ""role"": ""Robotics Engineer""}, {""name"": ""Subterranean Inspection Crawler"", ""desc"": ""Rugged tracked platform exploring hazardous pipes autonomously."", ""tech"": [""ROS2"", ""Motion Planning"", ""Gazebo""], ""role"": ""Robotics Engineer""}, {""name"": ""Autonomous Warehouse AM Rover"", ""desc"": ""Differential drive robot executing SLAM mapping and dynamic obstacle avoidance."", ""tech"": [""ROS"", ""ROS2"", ""Gazebo"", ""Python"", ""SLAM""], ""role"": ""Robotics Engineer""}]",1,1,"{""repos"": 19, ""commits"": 276, ""stars"": 17, ""followers"": 23, ""following"": 21}",74
d3ced1b7-92b3-466b-92fa-4d0f7d7ebdfa,Sameer Patil,sameer_patil_38,sameer.patil@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Automobile Engineering,4th Year,OFFLINE,Automobile Engineering student at VIT passionate about Telemedicine and Manufacturing.,"[""ANSYS"", ""Battery Management"", ""SolidWorks"", ""CATIA"", ""Electric Drive Systems"", ""CFD"", ""MATLAB"", ""AutoCAD"", ""Ideation"", ""Rapid Prototyping""]","[""Telemedicine"", ""Manufacturing"", ""GIS Mapping"", ""Agritech"", ""Remote Sensing""]","[""EV"", ""Mechanical"", ""FinTech""]","[{""name"": ""Active Aerodynamic Wing Actuator"", ""desc"": ""Speed-sensitive rear wing controller lowering high-speed drag."", ""tech"": [""ANSYS"", ""CFD"", ""CAN Bus"", ""Arduino""], ""role"": ""Automotive & EV Engineer""}, {""name"": ""Regenerative Braking Power Recuperator"", ""desc"": ""KERS energy recovery simulation for urban electric buses."", ""tech"": [""MATLAB"", ""Simulink"", ""Battery Management""], ""role"": ""Automotive & EV Engineer""}]",5,0,"{""repos"": 12, ""commits"": 272, ""stars"": 7, ""followers"": 14, ""following"": 20}",100
c4b5cf54-8f46-49df-b8f1-81ee738e55e4,Pavithra Das,pavithra_das_99,pavithra.das@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Automobile Engineering,2nd Year,IN_TEAM,Building sustainable and scalable solutions in Nanotechnology. 2nd Year at NIT Trichy.,"[""Battery Management"", ""ANSYS"", ""CFD"", ""Electric Drive Systems"", ""MATLAB"", ""Problem Solving"", ""Presentation""]","[""Nanotechnology"", ""Defence"", ""Edge Computing"", ""Embedded Systems""]","[""Aerospace"", ""AI/ML"", ""Civil"", ""Healthcare""]","[{""name"": ""Active Aerodynamic Wing Actuator"", ""desc"": ""Speed-sensitive rear wing controller lowering high-speed drag."", ""tech"": [""ANSYS"", ""CFD"", ""CAN Bus"", ""Arduino""], ""role"": ""Automotive & EV Engineer""}]",1,0,"{""repos"": 5, ""commits"": 359, ""stars"": 13, ""followers"": 78, ""following"": 6}",95
5b3a219d-f774-40a3-8e53-cefbbd95c1b7,Alok Nambiar,alok_nambiar_82,alok.nambiar@b2b2h.com,Kongu Engineering College,Kongu,"Erode, Tamil Nadu",Automobile Engineering,4th Year,LOOKING_FOR_TEAM,"Interested in DevOps, ClimateTech, and Agentic Systems. Active hackathon builder.","[""AutoCAD"", ""MATLAB"", ""Vehicle Dynamics"", ""CATIA"", ""ANSYS"", ""Electric Drive Systems"", ""Presentation""]","[""DevOps"", ""ClimateTech"", ""Agentic Systems"", ""Robotics"", ""Electric Vehicles""]","[""Aerospace"", ""IoT""]","[{""name"": ""Active Aerodynamic Wing Actuator"", ""desc"": ""Speed-sensitive rear wing controller lowering high-speed drag."", ""tech"": [""ANSYS"", ""CFD"", ""CAN Bus"", ""Arduino""], ""role"": ""Automotive & EV Engineer""}, {""name"": ""Sub-Compact EV Drivetrain Model"", ""desc"": ""Single-speed reduction gearbox and electric motor matching calculation."", ""tech"": [""CATIA"", ""MATLAB"", ""Vehicle Dynamics"", ""SolidWorks""], ""role"": ""Automotive & EV Engineer""}]",5,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",83
7e41e4a1-e1f5-4811-b5ee-7d004b7f594a,Rashmi Goel,rashmi_goel_77,rashmi.goel@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Chemical Engineering,3rd Year,LOOKING_FOR_TEAM,Chemical Engineering student at GCT passionate about Green Mobility and GIS Mapping.,"[""Thermodynamics"", ""Polymer Chemistry"", ""Fluid Mechanics"", ""Chemical Reaction Engineering"", ""ASPEN Plus"", ""MATLAB"", ""Ideation""]","[""Green Mobility"", ""GIS Mapping"", ""Robotics"", ""Healthcare"", ""Battery Tech""]","[""Mechanical"", ""FinTech"", ""Design""]","[{""name"": ""Industrial Effluent Membrane Filtration"", ""desc"": ""Reverse osmosis wastewater treatment plant for textile dyes."", ""tech"": [""Chemical Reaction Engineering"", ""Heat Transfer"", ""MATLAB""], ""role"": ""Process Engineer""}]",2,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",72
42564104-e8ad-4e44-b9ff-89862dfd35d2,Rohan Wagh,rohan_wagh_26,rohan.wagh@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Chemical Engineering,1st Year,OFFLINE,Building sustainable and scalable solutions in Green Mobility. 1st Year at Anna University.,"[""Process Engineering"", ""Heat Transfer"", ""Chemical Reaction Engineering"", ""Thermodynamics"", ""Fluid Mechanics"", ""MATLAB"", ""Polymer Chemistry"", ""ASPEN Plus"", ""Communication""]","[""Green Mobility"", ""Wearable Tech"", ""Urban Planning"", ""Defence"", ""Autonomous Systems""]","[""Agritech"", ""CleanTech"", ""Aerospace""]",[],4,2,"{""repos"": 5, ""commits"": 66, ""stars"": 5, ""followers"": 13, ""following"": 32}",95
78ae885f-c435-4649-9c08-d501a77bc648,Sowmya Pandey,sowmya_pandey_26,sowmya.pandey@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Chemical Engineering,3rd Year,LOOKING_FOR_TEAM,"Interested in Agentic Systems, Battery Tech, and Manufacturing. Active hackathon builder.","[""Process Engineering"", ""Thermodynamics"", ""ASPEN Plus"", ""Heat Transfer"", ""Fluid Mechanics"", ""Chemical Reaction Engineering"", ""MATLAB"", ""Presentation""]","[""Agentic Systems"", ""Battery Tech"", ""Manufacturing"", ""Sustainability""]","[""Logistics"", ""Aerospace"", ""FinTech""]","[{""name"": ""Green Hydrogen Electrolyzer Array"", ""desc"": ""Proton exchange membrane stack layout and heat exchange unit."", ""tech"": [""Thermodynamics"", ""Process Engineering""], ""role"": ""Process Engineer""}]",7,2,"{""repos"": 28, ""commits"": 239, ""stars"": 35, ""followers"": 80, ""following"": 48}",78
277d73e1-a781-4bdf-a6f2-d6c53560bc03,Ishaan Swaminathan,ishaan_swaminathan_13,ishaan.swaminathan@b2b2h.com,KPR Institute of Engineering and Technology,KPR,"Coimbatore, Tamil Nadu",Biotechnology,2nd Year,LOOKING_FOR_MEMBERS,Biotechnology student at KPR passionate about Green Mobility and Microelectronics.,"[""Bioprocess Engineering"", ""CRISPR"", ""Bioinformatics"", ""Python"", ""R"", ""Microbiology"", ""Molecular Biology"", ""Genomics"", ""Team Leadership""]","[""Green Mobility"", ""Microelectronics"", ""NLP"", ""Edge Computing"", ""Smart Agriculture"", ""Cyber Defence""]","[""EdTech"", ""AI/ML"", ""Healthcare"", ""Logistics""]","[{""name"": ""Microbial Fuel Cell Yield Monitor"", ""desc"": ""Sensory rig tracking bio-electricity output from wastewater bacteria."", ""tech"": [""Microbiology"", ""Bioprocess Engineering"", ""Data Analysis""], ""role"": ""Bioinformatics Researcher""}]",6,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",83
6ccd1f6a-9887-4159-94ae-a8daf672d1a8,Diya Sen,diya_sen_72,diya.sen@b2b2h.com,BITS Pilani Hyderabad Campus,BITS Pilani,"Hyderabad, Telangana",Biotechnology,4th Year,IN_TEAM,Building sustainable and scalable solutions in High Performance Computing. 4th Year at BITS Pilani.,"[""Bioprocess Engineering"", ""Genomics"", ""Molecular Biology"", ""Microbiology"", ""Python"", ""Bioinformatics"", ""Problem Solving"", ""Presentation""]","[""High Performance Computing"", ""Healthcare"", ""Artificial Intelligence"", ""Entrepreneurship"", ""Logistics"", ""Smart Cities""]","[""CleanTech"", ""EV""]","[{""name"": ""Recombinant Protein Expression Assay"", ""desc"": ""High-efficiency bacterial culture protocol for therapeutic enzymes."", ""tech"": [""Molecular Biology"", ""CRISPR""], ""role"": ""Bioinformatics Researcher""}, {""name"": ""CRISPR Off-Target Predictive Tool"", ""desc"": ""Bioinformatics sequence parser identifying non-specific gene edits."", ""tech"": [""Python"", ""Bioinformatics"", ""Genomics"", ""R""], ""role"": ""Bioinformatics Researcher""}, {""name"": ""Microbial Fuel Cell Yield Monitor"", ""desc"": ""Sensory rig tracking bio-electricity output from wastewater bacteria."", ""tech"": [""Microbiology"", ""Bioprocess Engineering"", ""Data Analysis""], ""role"": ""Bioinformatics Researcher""}]",3,0,"{""repos"": 18, ""commits"": 402, ""stars"": 27, ""followers"": 24, ""following"": 13}",97
fcccb7c6-a8a4-4e69-9db9-8f40d2b5cea2,Raghunath Krishnan,raghunath_krishnan_15,raghunath.krishnan@b2b2h.com,SRM Institute of Science and Technology,SRM,"Chennai, Tamil Nadu",Biotechnology,2nd Year,LOOKING_FOR_TEAM,"Interested in Nanotechnology, SpaceTech, and Industry 4.0. Active hackathon builder.","[""R"", ""CRISPR"", ""Bioprocess Engineering"", ""Genomics"", ""Molecular Biology"", ""Data Analysis"", ""Presentation"", ""Problem Solving""]","[""Nanotechnology"", ""SpaceTech"", ""Industry 4.0"", ""Sustainability"", ""CleanTech"", ""Digital Twins""]","[""Product"", ""EdTech"", ""Civil""]","[{""name"": ""Recombinant Protein Expression Assay"", ""desc"": ""High-efficiency bacterial culture protocol for therapeutic enzymes."", ""tech"": [""Molecular Biology"", ""CRISPR""], ""role"": ""Bioinformatics Researcher""}]",2,1,"{""repos"": 10, ""commits"": 190, ""stars"": 10, ""followers"": 11, ""following"": 37}",98
40627c66-b187-405d-94af-8fafe9314606,Meera Ahuja,meera_ahuja_54,meera.ahuja@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Biomedical Engineering,1st Year,OPEN_TO_INVITES,Biomedical Engineering student at SSN passionate about VLSI and Disaster Tech.,"[""LabVIEW"", ""Sensor Design"", ""Biomedical Instrumentation"", ""Signal Processing"", ""Ideation""]","[""VLSI"", ""Disaster Tech"", ""Sustainable Materials"", ""Waste Management""]","[""Biotech"", ""Agritech"", ""Product"", ""EdTech""]",[],1,1,"{""repos"": 17, ""commits"": 343, ""stars"": 19, ""followers"": 37, ""following"": 42}",79
77a759a7-7170-48ba-bd51-11b2aced5eeb,Aravind Ranganathan,aravind_ranganathan_69,aravind.ranganathan@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Biomedical Engineering,3rd Year,LOOKING_FOR_TEAM,Building sustainable and scalable solutions in Precision Agriculture. 3rd Year at SASTRA.,"[""SolidWorks"", ""Signal Processing"", ""Biomedical Instrumentation"", ""Communication""]","[""Precision Agriculture"", ""Micro-Mobility"", ""Cybersecurity"", ""Digital Health"", ""Carbon Capture"", ""Autonomous Driving""]","[""Agritech"", ""Design""]","[{""name"": ""Non-Invasive Glucose Biosensor"", ""desc"": ""Optical near-infrared spectrophotometer measuring interstitial blood glucose."", ""tech"": [""MATLAB"", ""Medical Image Processing"", ""Medical AI"", ""Biomedical Instrumentation""], ""role"": ""Medical AI Specialist""}, {""name"": ""Prosthetic Myoelectric Hand Controller"", ""desc"": ""Surface EMG pattern recognition decoding hand gesture intent."", ""tech"": [""Signal Processing"", ""Sensor Design"", ""LabVIEW""], ""role"": ""Medical AI Specialist""}, {""name"": ""Smart ICU Patient Vital Predictor"", ""desc"": ""Predictive alert system flagging onset of septic shock."", ""tech"": [""Medical AI"", ""Python"", ""Biomedical Instrumentation""], ""role"": ""Medical AI Specialist""}]",6,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",75
affb040c-0796-49f8-b3db-6780d0e12bad,Shruti Shetty,shruti_shetty_15,shruti.shetty@b2b2h.com,Thiagarajar College of Engineering,Thiagarajar,"Madurai, Tamil Nadu",Biomedical Engineering,1st Year,IN_TEAM,"Interested in Satellite Communication, Defence, and Hydroponics. Active hackathon builder.","[""Biomedical Instrumentation"", ""Sensor Design"", ""Signal Processing"", ""SolidWorks"", ""Medical Image Processing"", ""LabVIEW"", ""Communication"", ""Ideation""]","[""Satellite Communication"", ""Defence"", ""Hydroponics""]","[""Civil"", ""EV"", ""CleanTech"", ""Aerospace""]",[],6,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",74
347dcda4-cc34-4117-be02-c3eeaaf8878f,Naveen Dutta,naveen_dutta_54,naveen.dutta@b2b2h.com,College of Engineering Guindy,CEG,"Chennai, Tamil Nadu",Agricultural Engineering,4th Year,IN_TEAM,Agricultural Engineering student at CEG passionate about Hydrology and Nanotechnology.,"[""GIS"", ""Soil Mechanics"", ""IOT Sensors"", ""Hydrology"", ""Team Leadership"", ""Ideation""]","[""Hydrology"", ""Nanotechnology"", ""Generative AI"", ""Smart Agriculture"", ""Open Source"", ""Smart Cities""]","[""Design"", ""Robotics"", ""IoT""]","[{""name"": ""Hydroponic Nutrient Auto-Doser"", ""desc"": ""Closed-loop EC and pH control unit for greenhouse verti-farming."", ""tech"": [""AgriTech"", ""IOT Sensors"", ""Arduino""], ""role"": ""AgriTech Specialist""}]",4,0,"{""repos"": 12, ""commits"": 423, ""stars"": 6, ""followers"": 66, ""following"": 39}",74
85821370-f883-484e-94ee-f6ae8dc26c65,Vandana Bhardwaj,vandana_bhardwaj_86,vandana.bhardwaj@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Agricultural Engineering,2nd Year,OPEN_TO_INVITES,Building sustainable and scalable solutions in Digital Health. 2nd Year at VIT.,"[""Precision Agriculture"", ""Python"", ""AgriTech"", ""Hydrology"", ""Rapid Prototyping""]","[""Digital Health"", ""Automation"", ""Signal Processing"", ""Web3"", ""Smart Agriculture""]","[""Robotics"", ""Aerospace"", ""Biotech""]","[{""name"": ""Solar Powered Drip Irrigation Router"", ""desc"": ""Soil moisture driven automated solenoid network for arid farms."", ""tech"": [""IOT Sensors"", ""AgriTech"", ""AutoCAD""], ""role"": ""AgriTech Specialist""}, {""name"": ""Autonomous Crop Health Mapping Drone"", ""desc"": ""Multispectral aerial imaging drone detecting nitrogen stress in crops."", ""tech"": [""Precision Agriculture"", ""GIS"", ""Drone Surveying"", ""Python""], ""role"": ""AgriTech Specialist""}]",5,2,"{""repos"": 19, ""commits"": 290, ""stars"": 26, ""followers"": 22, ""following"": 17}",97
b92bae36-b338-429c-af78-0cbf3fb8795f,Dinesh Ghosh,dinesh_ghosh_57,dinesh.ghosh@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Agricultural Engineering,4th Year,LOOKING_FOR_TEAM,"Interested in FinTech, Edge Computing, and Manufacturing. Active hackathon builder.","[""Python"", ""GIS"", ""Precision Agriculture"", ""AutoCAD"", ""IOT Sensors"", ""Drone Surveying"", ""Soil Mechanics"", ""AgriTech"", ""Problem Solving"", ""Team Leadership""]","[""FinTech"", ""Edge Computing"", ""Manufacturing"", ""Robotics"", ""Autonomous Systems"", ""Defence""]","[""Agritech"", ""Healthcare"", ""Product"", ""Web""]","[{""name"": ""Autonomous Crop Health Mapping Drone"", ""desc"": ""Multispectral aerial imaging drone detecting nitrogen stress in crops."", ""tech"": [""Precision Agriculture"", ""GIS"", ""Drone Surveying"", ""Python""], ""role"": ""AgriTech Specialist""}]",2,0,"{""repos"": 7, ""commits"": 408, ""stars"": 45, ""followers"": 62, ""following"": 33}",76
9965fb9a-60f0-4faa-a4c2-69d5bf9b8f86,Radhika Naidu,radhika_naidu_29,radhika.naidu@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Aerospace Engineering,3rd Year,OFFLINE,Aerospace Engineering student at NIT Trichy passionate about E-Commerce and Supply Chain.,"[""CFD"", ""Simulink"", ""MATLAB"", ""CATIA"", ""ANSYS"", ""Aerodynamics"", ""SolidWorks"", ""Flight Mechanics"", ""Propulsion Systems"", ""Problem Solving""]","[""E-Commerce"", ""Supply Chain"", ""Artificial Intelligence"", ""Telemedicine""]","[""IoT"", ""Mechanical"", ""Cybersecurity""]","[{""name"": ""CubeSat Thermal Radiator Shield"", ""desc"": ""Passive thermal control system for LEO nanosatellite electronics."", ""tech"": [""ANSYS"", ""CFD"", ""Thermal Systems"", ""SolidWorks""], ""role"": ""Aerospace Systems Engineer""}, {""name"": ""Micro-Turbojet Combustion Chamber"", ""desc"": ""Annular combustor designed for low emissions and high thrust-to-weight."", ""tech"": [""CATIA"", ""Simulink"", ""Flight Mechanics""], ""role"": ""Aerospace Systems Engineer""}, {""name"": ""Supersonic Nozzle Flow Analyzer"", ""desc"": ""Variable geometry convergent-divergent nozzle CFD simulation."", ""tech"": [""Aerodynamics"", ""Propulsion Systems"", ""MATLAB""], ""role"": ""Aerospace Systems Engineer""}]",1,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",90
6c7ba5ab-e76c-4823-86d3-ecd291bf2b8e,Ashwin Tiwari,ashwin_tiwari_59,ashwin.tiwari@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Aerospace Engineering,1st Year,LOOKING_FOR_MEMBERS,Building sustainable and scalable solutions in Cybersecurity. 1st Year at SSN.,"[""Aerodynamics"", ""CFD"", ""SolidWorks"", ""Communication""]","[""Cybersecurity"", ""Circular Economy"", ""Embedded Systems"", ""Microelectronics""]","[""Cybersecurity"", ""Biotech"", ""Design"", ""Agritech""]",[],0,0,"{""repos"": 25, ""commits"": 417, ""stars"": 29, ""followers"": 6, ""following"": 23}",80
