id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
5c0da250-6f41-4e9f-b813-7948724a918a,Lokesh Chettiar,lokesh_chettiar_532,lokesh_chettiar_532@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Chemical Engineering,3rd Year,OPEN_TO_INVITES,Chemical Engineering student at PSG Tech passionate about FinTech and Drone Tech.,"[""CHEMCAD"", ""Fluid Mechanics"", ""Mass Transfer"", ""Chemical Safety"", ""MATLAB"", ""Presentation""]","[""FinTech"", ""Drone Tech"", ""Game Development""]","[""Biotech"", ""Product"", ""Logistics""]",[],2,0,"{""repos"": 33, ""commits"": 792, ""stars"": 40, ""followers"": 21, ""following"": 19}",86
c8a6c705-5710-4a9c-b506-593a8b372fba,Yamini Pandian,yamini_pandian_85,yamini_pandian_85@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Agricultural Engineering,4th Year,LOOKING_FOR_TEAM,Agricultural Engineering student at SASTRA passionate about Cloud Native and SpaceTech.,"[""AutoCAD"", ""Soil Mechanics"", ""Precision Agriculture"", ""Remote Sensing"", ""Git""]","[""Cloud Native"", ""SpaceTech"", ""Embedded Systems"", ""Open Source"", ""DevOps""]","[""Mobile"", ""Biotech"", ""FinTech"", ""CleanTech""]","[{""name"": ""Bio-Inspired Biotech Diagnostic Pipeline"", ""desc"": ""Computational genomics and sequence analysis tool leveraging Precision Agriculture for medical diagnostics."", ""tech"": [""Remote Sensing"", ""AutoCAD"", ""Precision Agriculture""], ""role"": ""Data Analyst""}]",0,0,"{""repos"": 14, ""commits"": 154, ""stars"": 15, ""followers"": 47, ""following"": 30}",82
221c46a1-750f-4420-91f2-226350f81809,Shankar Kapoor,shankar_kapoor_172,shankar_kapoor_172@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Chemical Engineering,3rd Year,IN_TEAM,Chemical Engineering student at Manipal passionate about Robotics and Web3.,"[""Process Control"", ""ASPEN Plus"", ""Chemical Safety"", ""Reaction Engineering"", ""Fluid Mechanics"", ""MATLAB"", ""Heat Transfer"", ""Communication"", ""Git""]","[""Robotics"", ""Web3"", ""Open Source""]","[""Cloud"", ""Aerospace"", ""AgriTech"", ""Robotics""]","[{""name"": ""AI-Driven Cloud Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Chemical Safety for anomaly detection and forecasting in Cloud."", ""tech"": [""Git"", ""Heat Transfer"", ""MATLAB"", ""Chemical Safety""], ""role"": ""ML Engineer""}]",0,0,"{""repos"": 8, ""commits"": 240, ""stars"": 42, ""followers"": 29, ""following"": 34}",79
62c257a4-beb9-4e46-acfc-043c4c84b377,Zahir Bhattacharya,zahir_bhattacharya_194,zahir_bhattacharya_194@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Automobile Engineering,4th Year,OPEN_TO_INVITES,Automobile Engineering student at PSG Tech passionate about Wearable Devices and Sustainable Materials.,"[""ANSYS"", ""Powertrain Design"", ""CATIA"", ""Thermodynamics"", ""Electric Drive Systems"", ""Git""]","[""Wearable Devices"", ""Sustainable Materials"", ""DeepTech"", ""Cloud Native"", ""Generative AI""]","[""CleanTech"", ""Cloud"", ""Robotics"", ""Product""]",[],0,0,"{""repos"": 13, ""commits"": 312, ""stars"": 2, ""followers"": 28, ""following"": 25}",89
087481f9-5507-4faf-9389-4e4246f98b69,Aswin Soundararajan,aswin_soundararajan_635,aswin_soundararajan_635@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",MCA,4th Year,OPEN_TO_INVITES,MCA student at SASTRA passionate about Quantum Computing and FinTech.,"[""MySQL"", ""React"", ""Web Development"", ""Cloud Computing"", ""Python"", ""Spring Boot"", ""Software Engineering"", ""Android"", ""Rapid Prototyping"", ""Git""]","[""Quantum Computing"", ""FinTech"", ""Wearable Devices"", ""HealthTech"", ""Smart Cities""]","[""Cloud"", ""Healthcare"", ""Mobile"", ""Civil""]",[],2,0,"{""repos"": 13, ""commits"": 234, ""stars"": 28, ""followers"": 59, ""following"": 34}",72
7b26de21-f416-4540-b996-0ac71302b1d1,Jaya Chaudhary,jaya_chaudhary_846,jaya_chaudhary_846@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Chemical Engineering,1st Year,IN_TEAM,Chemical Engineering student at SRM passionate about AI & ML and Robotics.,"[""MATLAB"", ""Reaction Engineering"", ""Process Control"", ""CHEMCAD"", ""Problem Solving"", ""Communication""]","[""AI & ML"", ""Robotics"", ""Blockchain""]","[""CleanTech"", ""Cloud"", ""Product"", ""Mobile""]",[],1,0,"{""repos"": 33, ""commits"": 792, ""stars"": 39, ""followers"": 2, ""following"": 7}",68
fdc30964-24b1-415d-88e7-290336637cf5,Vaishnavi Subramanian,vaishnavi_subramanian_571,vaishnavi_subramanian_571@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Data Science,4th Year,LOOKING_FOR_TEAM,Data Science student at TCE passionate about AR/VR and DevOps.,"[""Pandas"", ""Scikit-Learn"", ""SQL"", ""Python"", ""Statistical Modeling"", ""Spark"", ""Problem Solving"", ""Presentation""]","[""AR/VR"", ""DevOps"", ""AI & ML"", ""Game Development""]","[""Product"", ""EdTech"", ""Cloud"", ""AgriTech""]","[{""name"": ""Precision Cloud Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Pandas."", ""tech"": [""Problem Solving"", ""Scikit-Learn"", ""Pandas""], ""role"": ""CAD/CAE Engineer""}]",5,0,"{""repos"": 35, ""commits"": 910, ""stars"": 35, ""followers"": 3, ""following"": 26}",95
ce46641a-724d-478c-b961-285394659b37,Diya Malhotra,diya_malhotra_406,diya_malhotra_406@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Mechatronics,1st Year,LOOKING_FOR_MEMBERS,Mechatronics student at Manipal passionate about Drone Tech and Robotics.,"[""Python"", ""Arduino"", ""Kinematics"", ""Control Theory"", ""Git""]","[""Drone Tech"", ""Robotics"", ""Cybersecurity"", ""Generative AI"", ""Autonomous Vehicles""]","[""CleanTech"", ""Cybersecurity"", ""Biotech"", ""Civil""]",[],0,0,"{""repos"": 7, ""commits"": 168, ""stars"": 2, ""followers"": 20, ""following"": 14}",69
9b22ca8a-655c-43ad-b685-8e52f2b8b6c5,Diya Menon,diya_menon_965,diya_menon_965@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Industrial Engineering,4th Year,OFFLINE,Industrial Engineering student at SASTRA passionate about DeepTech and SpaceTech.,"[""Ergonomics"", ""Operations Research"", ""Lean Manufacturing"", ""Six Sigma"", ""SQL"", ""Process Optimization"", ""Arena Simulation"", ""Problem Solving"", ""Communication""]","[""DeepTech"", ""SpaceTech"", ""Sustainable Materials"", ""Embedded Systems""]","[""CleanTech"", ""Cybersecurity"", ""Civil""]",[],4,1,"{""repos"": 30, ""commits"": 360, ""stars"": 27, ""followers"": 40, ""following"": 13}",85
e79850c2-c17a-4aac-b2b3-52194b911c0a,Raghav Iyer,raghav_iyer_91,raghav_iyer_91@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Fashion Technology,3rd Year,LOOKING_FOR_MEMBERS,Fashion Technology student at Manipal passionate about Game Development and Smart Cities.,"[""Adobe Illustrator"", ""Textile Science"", ""Merchandising"", ""CLO 3D"", ""Pattern Making"", ""Fashion Analytics"", ""CAD Fashion"", ""Git"", ""Rapid Prototyping""]","[""Game Development"", ""Smart Cities"", ""Generative AI"", ""Web3""]","[""Robotics"", ""Aerospace"", ""Mechanical"", ""Cybersecurity""]",[],0,0,"{""repos"": 31, ""commits"": 341, ""stars"": 8, ""followers"": 6, ""following"": 17}",92
0811fe08-051a-4441-9608-0c17358c8abe,Zahir Narayanan,zahir_narayanan_402,zahir_narayanan_402@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Information Technology,2nd Year,IN_TEAM,Information Technology student at CIT passionate about AgriTech and EdTech.,"[""Tailwind CSS"", ""Networking"", ""React"", ""Firebase"", ""Cloud Computing"", ""AWS"", ""Rapid Prototyping"", ""Communication""]","[""AgriTech"", ""EdTech"", ""Blockchain"", ""AI & ML"", ""Sustainable Materials""]","[""Civil"", ""Mechanical""]","[{""name"": ""Precision Civil Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with React."", ""tech"": [""Cloud Computing"", ""AWS"", ""Firebase"", ""React""], ""role"": ""CAD/CAE Engineer""}]",1,0,"{""repos"": 7, ""commits"": 168, ""stars"": 11, ""followers"": 59, ""following"": 30}",70
1ee97fc8-a9e6-4a93-9b13-b736356a4c9a,Pavithra Bhat,pavithra_bhat_365,pavithra_bhat_365@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Artificial Intelligence & Data Science,3rd Year,LOOKING_FOR_MEMBERS,Artificial Intelligence & Data Science student at TCE passionate about AI & ML and Autonomous Vehicles.,"[""NumPy"", ""Power BI"", ""NLP"", ""PyTorch"", ""Scikit-Learn"", ""Team Leadership""]","[""AI & ML"", ""Autonomous Vehicles"", ""DevOps"", ""Open Source""]","[""Biotech"", ""Design"", ""Cloud""]",[],0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",80
e4c102b8-80bb-4fe3-9020-55e2e1c77522,Pradeep Chettiar,pradeep_chettiar_430,pradeep_chettiar_430@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Biomedical Engineering,1st Year,OPEN_TO_INVITES,Biomedical Engineering student at BMSCE passionate about Open Source and FinTech.,"[""Biomedical Signal Processing"", ""Arduino"", ""SolidWorks"", ""Medical Imaging"", ""LabVIEW"", ""MATLAB"", ""Git""]","[""Open Source"", ""FinTech"", ""Drone Tech"", ""Cybersecurity"", ""Quantum Computing""]","[""Mobile"", ""IoT"", ""Mechanical"", ""Cloud""]","[{""name"": ""NextGen IoT Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Biomedical Signal Processing to streamline workflow management in IoT."", ""tech"": [""MATLAB"", ""Arduino"", ""SolidWorks"", ""Biomedical Signal Processing""], ""role"": ""UI/UX Designer""}]",0,0,"{""repos"": 20, ""commits"": 280, ""stars"": 40, ""followers"": 21, ""following"": 36}",70
d9758c73-1f57-4d15-a893-49b5f90df6b1,Radhika Naidu,radhika_naidu_974,radhika_naidu_974@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Electronics & Communication Engineering,2nd Year,OFFLINE,Electronics & Communication Engineering student at CIT passionate about AR/VR and Game Development.,"[""VLSI"", ""C++"", ""RTOS"", ""IoT"", ""Embedded C"", ""KiCAD"", ""LabVIEW"", ""Signal Processing"", ""STM32"", ""Git""]","[""AR/VR"", ""Game Development"", ""AI & ML"", ""IoT""]","[""Design"", ""AgriTech"", ""Product"", ""Civil""]",[],1,1,"{""repos"": 6, ""commits"": 90, ""stars"": 28, ""followers"": 28, ""following"": 32}",82
e9488dc6-d1ac-430c-a5c2-850186211dc1,Tharabai Chowdary,tharabai_chowdary_157,tharabai_chowdary_157@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",MBA,3rd Year,LOOKING_FOR_MEMBERS,MBA student at Manipal passionate about EdTech and Cybersecurity.,"[""Financial Modeling"", ""Data Analytics"", ""Agile/Scrum"", ""Pitching"", ""Product Management"", ""Strategic Planning"", ""Team Leadership"", ""Problem Solving"", ""Communication""]","[""EdTech"", ""Cybersecurity"", ""Blockchain"", ""Generative AI""]","[""Robotics"", ""Automobile"", ""EdTech""]","[{""name"": ""AI-Driven EdTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Data Analytics for anomaly detection and forecasting in EdTech."", ""tech"": [""Strategic Planning"", ""Pitching"", ""Team Leadership"", ""Data Analytics""], ""role"": ""ML Engineer""}]",5,1,"{""repos"": 34, ""commits"": 340, ""stars"": 5, ""followers"": 27, ""following"": 34}",82
2b147d81-92b6-4409-aa68-a44b06e3083e,Vaishnavi Naidu,vaishnavi_naidu_371,vaishnavi_naidu_371@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Information Technology,3rd Year,IN_TEAM,Information Technology student at GCT passionate about SpaceTech and Generative AI.,"[""Cloud Computing"", ""Firebase"", ""Python"", ""Cybersecurity"", ""JavaScript"", ""MySQL"", ""React"", ""Vue.js"", ""Rapid Prototyping"", ""Communication""]","[""SpaceTech"", ""Generative AI"", ""Open Source""]","[""FinTech"", ""Aerospace"", ""Design"", ""AgriTech""]",[],0,0,"{""repos"": 31, ""commits"": 837, ""stars"": 17, ""followers"": 54, ""following"": 9}",72
2c0d9eec-46d3-4e5d-88aa-f3fd93a302c6,Dinesh Narayanan,dinesh_narayanan_823,dinesh_narayanan_823@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Instrumentation Engineering,3rd Year,OPEN_TO_INVITES,Instrumentation Engineering student at Manipal passionate about Renewable Energy and Robotics.,"[""DCS"", ""Embedded Systems"", ""Arduino"", ""Instrumentation"", ""LabVIEW"", ""Problem Solving""]","[""Renewable Energy"", ""Robotics"", ""Smart Cities""]","[""Mechanical"", ""Biotech"", ""Cloud""]",[],5,0,"{""repos"": 23, ""commits"": 345, ""stars"": 25, ""followers"": 41, ""following"": 21}",86
3bc2614f-c7f7-4b97-bc03-e59332e2b984,Sandhya Pandian,sandhya_pandian_555,sandhya_pandian_555@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",MBA,3rd Year,IN_TEAM,MBA student at SRM passionate about Assistive Tech and Renewable Energy.,"[""Data Analytics"", ""Strategic Planning"", ""Team Leadership"", ""Product Management"", ""Git"", ""Communication""]","[""Assistive Tech"", ""Renewable Energy"", ""Game Development"", ""AI & ML"", ""AR/VR""]","[""Healthcare"", ""Product"", ""EdTech""]","[{""name"": ""Autonomous Team Leadership Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing Team Leadership and sensor fusion."", ""tech"": [""Git"", ""Communication"", ""Team Leadership""], ""role"": ""AI Developer""}]",0,0,"{""repos"": 18, ""commits"": 198, ""stars"": 36, ""followers"": 46, ""following"": 9}",74
b0473f2b-3906-4d17-835c-77d14f68153c,Jagan Menon,jagan_menon_438,jagan_menon_438@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Biomedical Engineering,2nd Year,IN_TEAM,Biomedical Engineering student at Anna University passionate about SpaceTech and Robotics.,"[""Bioinstrumentation"", ""Arduino"", ""Medical AI"", ""Medical Imaging"", ""Biomedical Signal Processing"", ""LabVIEW"", ""DICOM"", ""MATLAB"", ""Presentation"", ""Rapid Prototyping""]","[""SpaceTech"", ""Robotics"", ""FinTech"", ""Embedded Systems"", ""DevOps""]","[""Design"", ""Aerospace"", ""Healthcare""]",[],4,0,"{""repos"": 22, ""commits"": 374, ""stars"": 19, ""followers"": 51, ""following"": 20}",90
9fecce85-a2ce-4a32-9236-9f7f9fae8ae8,Preethi Menon,preethi_menon_501,preethi_menon_501@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Instrumentation Engineering,3rd Year,LOOKING_FOR_MEMBERS,Instrumentation Engineering student at Manipal passionate about CleanTech and Renewable Energy.,"[""DCS"", ""Embedded Systems"", ""Arduino"", ""Process Control"", ""Team Leadership"", ""Communication""]","[""CleanTech"", ""Renewable Energy"", ""Web3""]","[""Biotech"", ""Healthcare"", ""Civil""]",[],1,0,"{""repos"": 20, ""commits"": 280, ""stars"": 6, ""followers"": 41, ""following"": 39}",75
20f0cd2f-0720-4027-a947-2e6ea888d087,Eshan Bhat,eshan_bhat_936,eshan_bhat_936@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Civil Engineering,2nd Year,LOOKING_FOR_TEAM,Civil Engineering student at SSN passionate about FinTech and Quantum Computing.,"[""SAP2000"", ""GIS"", ""Hydrology"", ""AutoCAD Civil 3D"", ""Problem Solving""]","[""FinTech"", ""Quantum Computing"", ""Game Development"", ""DeepTech"", ""IoT""]","[""FinTech"", ""AgriTech"", ""CleanTech""]","[{""name"": ""NextGen FinTech Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Hydrology to streamline workflow management in FinTech."", ""tech"": [""Problem Solving"", ""GIS"", ""Hydrology""], ""role"": ""Mobile Developer""}]",0,0,"{""repos"": 14, ""commits"": 154, ""stars"": 25, ""followers"": 52, ""following"": 33}",73
6188831d-2423-4170-97be-c1ce063d2e91,Keerthana Rao,keerthana_rao_19,keerthana_rao_19@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Cyber Security,1st Year,LOOKING_FOR_MEMBERS,Cyber Security student at SASTRA passionate about Robotics and FinTech.,"[""Cryptography"", ""SOC Analysis"", ""OWASP"", ""Burp Suite"", ""Penetration Testing"", ""Python"", ""Communication"", ""Team Leadership""]","[""Robotics"", ""FinTech"", ""Sustainable Materials""]","[""Healthcare"", ""Cybersecurity"", ""Web""]","[{""name"": ""Cloud-Native Web Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using SOC Analysis."", ""tech"": [""Burp Suite"", ""SOC Analysis"", ""Penetration Testing"", ""Team Leadership""], ""role"": ""DevOps Engineer""}]",5,0,"{""repos"": 9, ""commits"": 135, ""stars"": 8, ""followers"": 32, ""following"": 22}",97
581bb5ae-aabd-47ba-8e9e-54b92e296fad,Aarav Banerjee,aarav_banerjee_402,aarav_banerjee_402@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Agricultural Engineering,3rd Year,LOOKING_FOR_MEMBERS,Agricultural Engineering student at PSG Tech passionate about Embedded Systems and CleanTech.,"[""Remote Sensing"", ""AgriTech"", ""Soil Mechanics"", ""AutoCAD"", ""GIS"", ""Precision Agriculture"", ""Presentation""]","[""Embedded Systems"", ""CleanTech"", ""FinTech""]","[""Mechanical"", ""AgriTech"", ""IoT""]",[],1,0,"{""repos"": 11, ""commits"": 275, ""stars"": 9, ""followers"": 31, ""following"": 40}",79
482ad2c1-897a-4d02-a049-2588feb555c9,Swetha Ganesan,swetha_ganesan_785,swetha_ganesan_785@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Fashion Technology,2nd Year,OPEN_TO_INVITES,Fashion Technology student at SSN passionate about Cybersecurity and FinTech.,"[""Textile Science"", ""Garment Manufacturing"", ""CLO 3D"", ""Adobe Illustrator"", ""Pattern Making"", ""CAD Fashion"", ""Merchandising"", ""Fashion Analytics"", ""Git""]","[""Cybersecurity"", ""FinTech"", ""Robotics"", ""Assistive Tech"", ""Cloud Native""]","[""IoT"", ""FinTech"", ""Civil""]",[],0,0,"{""repos"": 31, ""commits"": 341, ""stars"": 29, ""followers"": 10, ""following"": 34}",81
f63bb13f-93b2-41f7-941e-269711f4d4eb,Vijay Reddy,vijay_reddy_582,vijay_reddy_582@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Fashion Technology,3rd Year,LOOKING_FOR_TEAM,Fashion Technology student at SRM passionate about Generative AI and DeepTech.,"[""Garment Manufacturing"", ""Adobe Illustrator"", ""CAD Fashion"", ""Textile Science"", ""Merchandising"", ""CLO 3D"", ""Fashion Analytics"", ""Presentation"", ""Problem Solving""]","[""Generative AI"", ""DeepTech"", ""Web3"", ""IoT"", ""CleanTech""]","[""Cybersecurity"", ""Cloud"", ""Automobile""]",[],2,1,"{""repos"": 27, ""commits"": 594, ""stars"": 5, ""followers"": 45, ""following"": 36}",72
8ca7b2f9-b286-4535-ad63-ce138605bd4f,Venkatesh Iyengar,venkatesh_iyengar_192,venkatesh_iyengar_192@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Biotechnology,2nd Year,OPEN_TO_INVITES,Biotechnology student at SSN passionate about Autonomous Vehicles and Cybersecurity.,"[""Python"", ""Molecular Biology"", ""Bioprocess Engineering"", ""CRISPR Design"", ""Team Leadership"", ""Presentation""]","[""Autonomous Vehicles"", ""Cybersecurity"", ""AgriTech"", ""HealthTech""]","[""IoT"", ""Mobile"", ""Automobile"", ""Web""]",[],1,0,"{""repos"": 5, ""commits"": 120, ""stars"": 38, ""followers"": 45, ""following"": 5}",75
8fddae81-3c19-442e-bb98-ee9806b04725,Diya Balakrishnan,diya_balakrishnan_459,diya_balakrishnan_459@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Instrumentation Engineering,2nd Year,LOOKING_FOR_TEAM,Instrumentation Engineering student at PSG Tech passionate about Wearable Devices and Robotics.,"[""Embedded Systems"", ""Instrumentation"", ""Process Control"", ""Arduino"", ""Sensors"", ""Git"", ""Presentation""]","[""Wearable Devices"", ""Robotics"", ""EdTech"", ""CleanTech"", ""DeepTech""]","[""Mechanical"", ""EdTech""]",[],3,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",98
5650aad2-20d6-4baf-b306-cf8f848814e9,Rohan Malhotra,rohan_malhotra_705,rohan_malhotra_705@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Instrumentation Engineering,4th Year,LOOKING_FOR_TEAM,Instrumentation Engineering student at VIT passionate about FinTech and Drone Tech.,"[""Arduino"", ""Embedded Systems"", ""Sensors"", ""MATLAB"", ""Process Control"", ""DCS"", ""Communication""]","[""FinTech"", ""Drone Tech"", ""DevOps"", ""IoT""]","[""EdTech"", ""AgriTech""]","[{""name"": ""AI-Driven EdTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Embedded Systems for anomaly detection and forecasting in EdTech."", ""tech"": [""MATLAB"", ""Communication"", ""Process Control"", ""Embedded Systems""], ""role"": ""ML Engineer""}]",1,0,"{""repos"": 8, ""commits"": 192, ""stars"": 23, ""followers"": 7, ""following"": 36}",91
202ac62b-753f-400d-902a-ec7d099233b7,Eshan Mukherjee,eshan_mukherjee_396,eshan_mukherjee_396@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Data Science,1st Year,LOOKING_FOR_TEAM,Data Science student at IIT Madras passionate about AI & ML and HealthTech.,"[""Big Data"", ""Data Visualization"", ""Hadoop"", ""Pandas"", ""Spark"", ""Communication""]","[""AI & ML"", ""HealthTech"", ""Sustainable Materials"", ""Blockchain""]","[""Civil"", ""EdTech"", ""FinTech"", ""Robotics""]","[{""name"": ""IoT-Based FinTech Monitoring Mesh"", ""desc"": ""Distributed telemetry network with embedded sensors for real-time FinTech data analysis."", ""tech"": [""Pandas"", ""Communication"", ""Hadoop""], ""role"": ""IoT Specialist""}]",1,1,"{""repos"": 33, ""commits"": 660, ""stars"": 13, ""followers"": 25, ""following"": 22}",81
c478ab16-73cc-4c97-a81c-03bb388a6500,Vijay Chaudhary,vijay_chaudhary_769,vijay_chaudhary_769@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Computer Science Engineering,3rd Year,OFFLINE,Computer Science Engineering student at Anna University passionate about Game Development and Bioinformatics.,"[""Microservices"", ""Git"", ""FastAPI"", ""C++"", ""Rust"", ""PostgreSQL"", ""Node.js"", ""System Design"", ""Rapid Prototyping""]","[""Game Development"", ""Bioinformatics"", ""Robotics"", ""AgriTech"", ""Drone Tech""]","[""Civil"", ""Biotech"", ""Cybersecurity""]","[{""name"": ""Cloud-Native Civil Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Microservices."", ""tech"": [""Rapid Prototyping"", ""System Design"", ""Git"", ""Rust"", ""Microservices""], ""role"": ""Cybersecurity Analyst""}]",5,0,"{""repos"": 6, ""commits"": 60, ""stars"": 26, ""followers"": 10, ""following"": 16}",70
ec48f2c8-387a-4ec0-b06c-7fc1298bf283,Pooja Sharma,pooja_sharma_233,pooja_sharma_233@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Agricultural Engineering,3rd Year,LOOKING_FOR_TEAM,Agricultural Engineering student at SSN passionate about AgriTech and DevOps.,"[""Remote Sensing"", ""Drone Mapping"", ""Python"", ""AgriTech"", ""IoT Sensors"", ""Soil Mechanics"", ""Hydrology"", ""AutoCAD"", ""Git""]","[""AgriTech"", ""DevOps"", ""CleanTech"", ""AI & ML"", ""Cloud Native""]","[""Automobile"", ""Cybersecurity"", ""IoT"", ""Design""]",[],5,0,"{""repos"": 19, ""commits"": 399, ""stars"": 17, ""followers"": 52, ""following"": 27}",70
a7773a57-50bc-47d6-8134-aaf0c5d7ebf2,Divya Murugan,divya_murugan_588,divya_murugan_588@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",MBA,2nd Year,LOOKING_FOR_MEMBERS,MBA student at PSG Tech passionate about Web3 and IoT.,"[""Market Research"", ""Product Management"", ""Team Leadership"", ""Business Strategy"", ""Data Analytics"", ""Agile/Scrum"", ""Financial Modeling"", ""Strategic Planning"", ""Pitching"", ""Presentation""]","[""Web3"", ""IoT"", ""Assistive Tech""]","[""CleanTech"", ""Product"", ""IoT""]",[],5,0,"{""repos"": 33, ""commits"": 594, ""stars"": 2, ""followers"": 6, ""following"": 19}",96
a1b22b09-722b-4f62-beec-d3e19dbb8026,Vijay Bhat,vijay_bhat_43,vijay_bhat_43@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Automobile Engineering,1st Year,OPEN_TO_INVITES,Automobile Engineering student at Anna University passionate about Sustainable Materials and Web3.,"[""ANSYS"", ""Electric Drive Systems"", ""CATIA"", ""Thermodynamics"", ""MATLAB"", ""AutoCAD"", ""CFD"", ""Vehicle Dynamics"", ""Rapid Prototyping"", ""Team Leadership""]","[""Sustainable Materials"", ""Web3"", ""Cloud Native"", ""Autonomous Vehicles"", ""Generative AI""]","[""Automobile"", ""EdTech""]",[],0,0,"{""repos"": 28, ""commits"": 560, ""stars"": 1, ""followers"": 42, ""following"": 19}",93
97f73fec-5bfb-4202-afdc-2b2e1ddf4d87,Preethi Chaudhary,preethi_chaudhary_374,preethi_chaudhary_374@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Biotechnology,4th Year,OPEN_TO_INVITES,Biotechnology student at SSN passionate about Smart Cities and Game Development.,"[""Biostatistics"", ""CRISPR Design"", ""R"", ""Molecular Biology"", ""PyMOL"", ""Data Analysis"", ""Python"", ""Bioprocess Engineering"", ""Microbiology"", ""Rapid Prototyping""]","[""Smart Cities"", ""Game Development"", ""Cybersecurity"", ""Sustainable Materials"", ""SpaceTech""]","[""Aerospace"", ""IoT"", ""AI/ML""]",[],0,0,"{""repos"": 31, ""commits"": 651, ""stars"": 48, ""followers"": 19, ""following"": 8}",72
c9eb73ea-d077-44ec-b88c-690272b8f0e7,Sanjana Natarajan,sanjana_natarajan_469,sanjana_natarajan_469@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Instrumentation Engineering,4th Year,LOOKING_FOR_TEAM,Instrumentation Engineering student at SSN passionate about Quantum Computing and SpaceTech.,"[""PLC"", ""Sensors"", ""DCS"", ""Instrumentation"", ""Rapid Prototyping"", ""Problem Solving""]","[""Quantum Computing"", ""SpaceTech"", ""Drone Tech"", ""Web3""]","[""Design"", ""EdTech"", ""Mechanical"", ""Cybersecurity""]",[],3,0,"{""repos"": 20, ""commits"": 500, ""stars"": 9, ""followers"": 6, ""following"": 12}",81
